,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
128,21.555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.19824427701513722,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5079822104125026,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
130,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
131,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5064721088735089,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
132,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.35646868933346404,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.12491978668775715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
135,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.3454791770670269,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
136,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.11921562980779811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4207302360686478,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
138,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4628462821463391,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
139,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9462455716384695,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
140,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.3414522396297103,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.32928686163157667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
143,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5125125150294839,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
144,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.41687275089321363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
145,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.09152810056801232,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
146,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49145565916975514,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
147,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.04370821849987721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,36.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
149,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.39623469652696586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
151,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6925485130875209,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
153,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.35646868933346404,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
154,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5011867534870308,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
155,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5874293382238074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
156,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49271407711891657,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
158,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.47400492578514347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
159,4.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.7519458402879414,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
160,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.32425318983493084,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
161,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.331300330350235,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4918744606632361,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
163,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.47400492578514347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.1506737441786005,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
165,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.2351571990343002,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
166,33.11065573770492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4589861417231558,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,-0.08666388103324908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.12642988822675086,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
169,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48910360681684706,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
170,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026090367211616904,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
171,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-0.06199888922968463,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.4242561406845337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4888542575852486,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
174,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.030371322596999754,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
175,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.4902797934380587,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
176,4.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,-0.13565761536436197,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
177,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07030444769415023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
179,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6484216535389205,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
180,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.7519458402879414,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
181,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.34539461138084326,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
182,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,-0.016444159470040135,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.13683114673782454,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.20495516825442542,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
185,33.11065573770492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3583127057902398,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
186,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3363340021468808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.11384570873513637,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
188,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-0.3363340021468808,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
189,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
190,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
192,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.4902797934380587,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
193,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.12491978668775715,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
194,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09027201697708476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
195,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.301728820789,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
197,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.47920571548543794,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
198,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45714212526638004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.7519458402879414,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
202,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5176307525123133,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
203,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5029485386158568,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
204,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.43776248884929375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.32928686163157667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
207,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2701412180209885,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
208,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49237782784290063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.024246350754841113,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
210,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5064721088735089,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
211,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.22559322262067316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
213,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
214,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.49237782784290063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
215,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6323350375212924,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4888542575852486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.10478509950117394,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8876878608937296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
220,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
221,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
222,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4863374216869257,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
223,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4894421904510968,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
224,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.163700193253568,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
225,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4601623283443675,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
226,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
227,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
228,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3866707201133388,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
229,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,-0.13565761536436197,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0323213593611125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4918744606632361,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
232,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3766033765200472,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
233,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,-0.016444159470040135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
235,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49640476528021726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
237,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.11988611489111134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
239,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4012683683236117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
240,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.3573908580066095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3363340021468808,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43700743807979686,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
243,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5049620073345151,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
244,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5029485386158568,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
245,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.163700193253568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
246,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4918744606632361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.35646868933346404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.40974072380221066,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
249,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.12491978668775715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
250,33.11065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5024451714361923,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
251,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.43776248884929375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
252,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11384570873513637,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
253,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.32425318983493084,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
254,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.2414492887801075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
255,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.3414522396297103,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
